trip_direction,license_plate,last_stop_id,trip_id,speed,observationDateTime,vehicle_label,route_id,id,last_stop_arrival_time,trip_delay,actual_trip_start_time,location.type,location.coordinates
DN,GJ05BU8841,4053,17592661,18,2022-01-08 06:16:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:29,222,2022-01-08T06:14:39+05:30,Point,"[72.895693, 21.222922]"
DN,GJ05BU8841,4053,17592661,18,2022-01-08 06:16:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:29,222,2022-01-08T06:14:39+05:30,Point,"[72.895693, 21.222922]"
DN,GJ05BX1196,4050,17592655,0,2022-01-08 06:16:39+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:24,576,2022-01-08T06:10:15+05:30,Point,"[72.896675, 21.210058]"
DN,GJ05BU8841,4053,17592661,18,2022-01-08 06:16:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:29,222,2022-01-08T06:14:39+05:30,Point,"[72.895693, 21.222922]"
DN,GJ05BX1196,4050,17592655,0,2022-01-08 06:16:39+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:24,576,2022-01-08T06:10:15+05:30,Point,"[72.896675, 21.210058]"
DN,GJ05BU8841,4053,17592661,18,2022-01-08 06:16:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:29,222,2022-01-08T06:14:39+05:30,Point,"[72.895693, 21.222922]"
UP,GJ05BV2742,4009,17592542,0,2022-01-08 06:16:39+05:30,P32,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:25,80,2022-01-08T06:10:18+05:30,Point,"[72.775288, 21.152028]"
DN,GJ05BX1196,4050,17592655,0,2022-01-08 06:16:39+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:24,576,2022-01-08T06:10:15+05:30,Point,"[72.896675, 21.210058]"
DN,GJ05CU0654,2690,17598143,25,2022-01-08 06:16:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:59,119,2022-01-08T06:12:09+05:30,Point,"[72.784702, 21.167519]"
DN,GJ05CU0654,2690,17598143,25,2022-01-08 06:16:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:59,119,2022-01-08T06:12:09+05:30,Point,"[72.784702, 21.167519]"
DN,GJ05CU0654,2690,17598143,25,2022-01-08 06:16:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:59,119,2022-01-08T06:12:09+05:30,Point,"[72.784702, 21.167519]"
UP,GJ05BV2742,4009,17592542,0,2022-01-08 06:16:39+05:30,P32,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:25,80,2022-01-08T06:10:18+05:30,Point,"[72.775288, 21.152028]"
UP,GJ05BV2742,4009,17592542,0,2022-01-08 06:16:39+05:30,P32,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:25,80,2022-01-08T06:10:18+05:30,Point,"[72.775288, 21.152028]"
DN,GJ05BU8841,4053,17592661,18,2022-01-08 06:16:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:29,222,2022-01-08T06:14:39+05:30,Point,"[72.895693, 21.222922]"
DN,GJ05CU0654,2690,17598143,25,2022-01-08 06:16:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:59,119,2022-01-08T06:12:09+05:30,Point,"[72.784702, 21.167519]"
UP,GJ05BV2742,4009,17592542,0,2022-01-08 06:16:39+05:30,P32,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:25,80,2022-01-08T06:10:18+05:30,Point,"[72.775288, 21.152028]"
DN,GJ05CU0654,2690,17598143,25,2022-01-08 06:16:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:59,119,2022-01-08T06:12:09+05:30,Point,"[72.784702, 21.167519]"
DN,GJ05BX1196,4050,17592655,0,2022-01-08 06:16:39+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:24,576,2022-01-08T06:10:15+05:30,Point,"[72.896675, 21.210058]"
DN,GJ05CU0654,2690,17598143,25,2022-01-08 06:16:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:59,119,2022-01-08T06:12:09+05:30,Point,"[72.784702, 21.167519]"
DN,GJ05BU8841,4053,17592661,18,2022-01-08 06:16:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:29,222,2022-01-08T06:14:39+05:30,Point,"[72.895693, 21.222922]"
DN,GJ05BU8841,4053,17592661,18,2022-01-08 06:16:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:29,222,2022-01-08T06:14:39+05:30,Point,"[72.895693, 21.222922]"
DN,GJ05CU0654,2690,17598143,25,2022-01-08 06:16:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:59,119,2022-01-08T06:12:09+05:30,Point,"[72.784702, 21.167519]"
DN,GJ05BX1196,4050,17592655,0,2022-01-08 06:16:39+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:24,576,2022-01-08T06:10:15+05:30,Point,"[72.896675, 21.210058]"
DN,GJ05BX1196,4050,17592655,0,2022-01-08 06:16:39+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:24,576,2022-01-08T06:10:15+05:30,Point,"[72.896675, 21.210058]"
DN,GJ05BU8841,4053,17592661,18,2022-01-08 06:16:39+05:30,P18,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:29,222,2022-01-08T06:14:39+05:30,Point,"[72.895693, 21.222922]"
DN,GJ05CU0654,2690,17598143,25,2022-01-08 06:16:39+05:30,E003,14D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:14:59,119,2022-01-08T06:12:09+05:30,Point,"[72.784702, 21.167519]"
UP,GJ05BV2742,4009,17592542,0,2022-01-08 06:16:39+05:30,P32,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:25,80,2022-01-08T06:10:18+05:30,Point,"[72.775288, 21.152028]"
UP,GJ05BV2742,4009,17592542,0,2022-01-08 06:16:39+05:30,P32,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:25,80,2022-01-08T06:10:18+05:30,Point,"[72.775288, 21.152028]"
DN,GJ05BX1196,4050,17592655,0,2022-01-08 06:16:39+05:30,P56,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:24,576,2022-01-08T06:10:15+05:30,Point,"[72.896675, 21.210058]"
DN,GJ05CU2495,1016,17599081,0,2022-01-08 06:16:40+05:30,E015,17AD,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:12:35,462,2022-01-08T06:00:15+05:30,Point,"[72.840249, 21.204148]"
DN,GJ05CU2495,1016,17599081,0,2022-01-08 06:16:40+05:30,E015,17AD,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:12:35,462,2022-01-08T06:00:15+05:30,Point,"[72.840249, 21.204148]"
DN,GJ05CU2495,1016,17599081,0,2022-01-08 06:16:40+05:30,E015,17AD,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:12:35,462,2022-01-08T06:00:15+05:30,Point,"[72.840249, 21.204148]"
DN,GJ05CU2495,1016,17599081,0,2022-01-08 06:16:40+05:30,E015,17AD,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:12:35,462,2022-01-08T06:00:15+05:30,Point,"[72.840249, 21.204148]"
DN,GJ05CU2495,1016,17599081,0,2022-01-08 06:16:40+05:30,E015,17AD,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:12:35,462,2022-01-08T06:00:15+05:30,Point,"[72.840249, 21.204148]"
DN,GJ05CU2495,1016,17599081,0,2022-01-08 06:16:40+05:30,E015,17AD,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:12:35,462,2022-01-08T06:00:15+05:30,Point,"[72.840249, 21.204148]"
DN,GJ05CU2495,1016,17599081,0,2022-01-08 06:16:40+05:30,E015,17AD,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:12:35,462,2022-01-08T06:00:15+05:30,Point,"[72.840249, 21.204148]"
DN,GJ05CU2495,1016,17599081,0,2022-01-08 06:16:40+05:30,E015,17AD,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:12:35,462,2022-01-08T06:00:15+05:30,Point,"[72.840249, 21.204148]"
DN,GJ05BX1229,4014,17592719,21.1,2022-01-08 06:16:42+05:30,P57,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:24,121,2022-01-08T06:05:24+05:30,Point,"[72.790145, 21.157632]"
DN,GJ05BX1229,4014,17592719,21.1,2022-01-08 06:16:42+05:30,P57,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:24,121,2022-01-08T06:05:24+05:30,Point,"[72.790145, 21.157632]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:16:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,202,2022-01-08T06:13:45+05:30,Point,"[72.832819, 21.180045]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:16:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,202,2022-01-08T06:13:45+05:30,Point,"[72.832819, 21.180045]"
DN,GJ05BX3480,2445,17600722,5,2022-01-08 06:16:42+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,489,2022-01-08T06:03:08+05:30,Point,"[72.868431, 21.154713]"
DN,GJ05BX3480,2445,17600722,5,2022-01-08 06:16:42+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,489,2022-01-08T06:03:08+05:30,Point,"[72.868431, 21.154713]"
DN,GJ05BX3480,2445,17600722,5,2022-01-08 06:16:42+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,489,2022-01-08T06:03:08+05:30,Point,"[72.868431, 21.154713]"
DN,GJ05BX3480,2445,17600722,5,2022-01-08 06:16:42+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,489,2022-01-08T06:03:08+05:30,Point,"[72.868431, 21.154713]"
DN,GJ05BX3480,2445,17600722,5,2022-01-08 06:16:42+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,489,2022-01-08T06:03:08+05:30,Point,"[72.868431, 21.154713]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:16:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,202,2022-01-08T06:13:45+05:30,Point,"[72.832819, 21.180045]"
DN,GJ05BX1229,4014,17592719,21.1,2022-01-08 06:16:42+05:30,P57,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:24,121,2022-01-08T06:05:24+05:30,Point,"[72.790145, 21.157632]"
DN,GJ05BX3480,2445,17600722,5,2022-01-08 06:16:42+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,489,2022-01-08T06:03:08+05:30,Point,"[72.868431, 21.154713]"
DN,GJ05BX3480,2445,17600722,5,2022-01-08 06:16:42+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,489,2022-01-08T06:03:08+05:30,Point,"[72.868431, 21.154713]"
DN,GJ05BX1229,4014,17592719,21.1,2022-01-08 06:16:42+05:30,P57,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:24,121,2022-01-08T06:05:24+05:30,Point,"[72.790145, 21.157632]"
DN,GJ05BX1229,4014,17592719,21.1,2022-01-08 06:16:42+05:30,P57,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:24,121,2022-01-08T06:05:24+05:30,Point,"[72.790145, 21.157632]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:16:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,202,2022-01-08T06:13:45+05:30,Point,"[72.832819, 21.180045]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:16:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,202,2022-01-08T06:13:45+05:30,Point,"[72.832819, 21.180045]"
DN,GJ05BX3480,2445,17600722,5,2022-01-08 06:16:42+05:30,M59,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:47,489,2022-01-08T06:03:08+05:30,Point,"[72.868431, 21.154713]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:16:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,202,2022-01-08T06:13:45+05:30,Point,"[72.832819, 21.180045]"
DN,GJ05BX1229,4014,17592719,21.1,2022-01-08 06:16:42+05:30,P57,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:24,121,2022-01-08T06:05:24+05:30,Point,"[72.790145, 21.157632]"
DN,GJ05BX1229,4014,17592719,21.1,2022-01-08 06:16:42+05:30,P57,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:24,121,2022-01-08T06:05:24+05:30,Point,"[72.790145, 21.157632]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:16:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,202,2022-01-08T06:13:45+05:30,Point,"[72.832819, 21.180045]"
DN,GJ05BX2283,2041,17594993,0,2022-01-08 06:16:42+05:30,A35,20D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,202,2022-01-08T06:13:45+05:30,Point,"[72.832819, 21.180045]"
DN,GJ05BX1229,4014,17592719,21.1,2022-01-08 06:16:42+05:30,P57,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:24,121,2022-01-08T06:05:24+05:30,Point,"[72.790145, 21.157632]"
DN,GJ05BX3048,2444,17600704,0,2022-01-08 06:16:44+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:04,293,2022-01-08T06:01:52+05:30,Point,"[72.859789, 21.159579]"
DN,GJ05BX3048,2444,17600704,0,2022-01-08 06:16:44+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:04,293,2022-01-08T06:01:52+05:30,Point,"[72.859789, 21.159579]"
DN,GJ05BX3048,2444,17600704,0,2022-01-08 06:16:44+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:04,293,2022-01-08T06:01:52+05:30,Point,"[72.859789, 21.159579]"
DN,GJ05BX3048,2444,17600704,0,2022-01-08 06:16:44+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:04,293,2022-01-08T06:01:52+05:30,Point,"[72.859789, 21.159579]"
DN,GJ05BX3048,2444,17600704,0,2022-01-08 06:16:44+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:04,293,2022-01-08T06:01:52+05:30,Point,"[72.859789, 21.159579]"
DN,GJ05BX3048,2444,17600704,0,2022-01-08 06:16:44+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:04,293,2022-01-08T06:01:52+05:30,Point,"[72.859789, 21.159579]"
DN,GJ05BX3048,2444,17600704,0,2022-01-08 06:16:44+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:04,293,2022-01-08T06:01:52+05:30,Point,"[72.859789, 21.159579]"
DN,GJ05BX3048,2444,17600704,0,2022-01-08 06:16:44+05:30,M06,104D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:04,293,2022-01-08T06:01:52+05:30,Point,"[72.859789, 21.159579]"
DN,GJ05BV4912,2052,17592725,33,2022-01-08 06:16:45+05:30,P43,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:20,44,2022-01-08T06:10:05+05:30,Point,"[72.810113, 21.169254]"
UP,GJ05BX1430,4046,17592505,28,2022-01-08 06:16:45+05:30,P62,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:36,0,2022-01-08T06:03:48+05:30,Point,"[72.887691, 21.20423]"
UP,GJ05BX1430,4046,17592505,28,2022-01-08 06:16:45+05:30,P62,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:36,0,2022-01-08T06:03:48+05:30,Point,"[72.887691, 21.20423]"
UP,GJ05BX3022,10,17600632,0,2022-01-08 06:16:45+05:30,M02,104U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,19,2022-01-08T06:00:02+05:30,Point,"[72.840098, 21.203873]"
UP,GJ05BX3022,10,17600632,0,2022-01-08 06:16:45+05:30,M02,104U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,19,2022-01-08T06:00:02+05:30,Point,"[72.840098, 21.203873]"
DN,GJ05BV4912,2052,17592725,33,2022-01-08 06:16:45+05:30,P43,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:20,44,2022-01-08T06:10:05+05:30,Point,"[72.810113, 21.169254]"
UP,GJ05BX1430,4046,17592505,28,2022-01-08 06:16:45+05:30,P62,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:36,0,2022-01-08T06:03:48+05:30,Point,"[72.887691, 21.20423]"
UP,GJ05BX1430,4046,17592505,28,2022-01-08 06:16:45+05:30,P62,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:36,0,2022-01-08T06:03:48+05:30,Point,"[72.887691, 21.20423]"
UP,GJ05BX3022,10,17600632,0,2022-01-08 06:16:45+05:30,M02,104U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,19,2022-01-08T06:00:02+05:30,Point,"[72.840098, 21.203873]"
UP,GJ05BX3022,10,17600632,0,2022-01-08 06:16:45+05:30,M02,104U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,19,2022-01-08T06:00:02+05:30,Point,"[72.840098, 21.203873]"
DN,GJ05BV4912,2052,17592725,33,2022-01-08 06:16:45+05:30,P43,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:20,44,2022-01-08T06:10:05+05:30,Point,"[72.810113, 21.169254]"
UP,GJ05BX3022,10,17600632,0,2022-01-08 06:16:45+05:30,M02,104U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,19,2022-01-08T06:00:02+05:30,Point,"[72.840098, 21.203873]"
UP,GJ05BX1430,4046,17592505,28,2022-01-08 06:16:45+05:30,P62,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:36,0,2022-01-08T06:03:48+05:30,Point,"[72.887691, 21.20423]"
DN,GJ05BV4912,2052,17592725,33,2022-01-08 06:16:45+05:30,P43,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:20,44,2022-01-08T06:10:05+05:30,Point,"[72.810113, 21.169254]"
DN,GJ05BV4912,2052,17592725,33,2022-01-08 06:16:45+05:30,P43,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:20,44,2022-01-08T06:10:05+05:30,Point,"[72.810113, 21.169254]"
DN,GJ05BV4912,2052,17592725,33,2022-01-08 06:16:45+05:30,P43,12D,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:16:20,44,2022-01-08T06:10:05+05:30,Point,"[72.810113, 21.169254]"
UP,GJ05BX1430,4046,17592505,28,2022-01-08 06:16:45+05:30,P62,12U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,06:15:36,0,2022-01-08T06:03:48+05:30,Point,"[72.887691, 21.20423]"
UP,GJ05BX3022,10,17600632,0,2022-01-08 06:16:45+05:30,M02,104U,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,,19,2022-01-08T06:00:02+05:30,Point,"[72.840098, 21.203873]"
