route_id,trip_delay,license_plate,last_stop_arrival_time,trip_id,observationDateTime,trip_direction,vehicle_label,id,last_stop_id,actual_trip_start_time,speed,location.type,location.coordinates
104D,147,GJ05BX3480,06:21:01,17541798,2022-01-02 06:22:06+05:30,DN,M59,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2451,2022-01-02T06:00:55+05:30,8.0,Point,"[72.836843, 21.185744]"
213U,227,GJ05BZ0644,,17538646,2022-01-02 06:22:06+05:30,UP,H179,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4201,2022-01-02T06:11:02+05:30,0.0,Point,"[72.803296, 21.233031]"
20U,205,GJ05BX1810,06:22:06,17537604,2022-01-02 06:22:06+05:30,UP,A07,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2021,2022-01-02T06:13:15+05:30,15.0,Point,"[72.841307, 21.232809]"
136U,5,GJ05BX2388,06:21:21,17541323,2022-01-02 06:22:06+05:30,UP,A44,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4020,2022-01-02T06:05:42+05:30,34.0,Point,"[72.779042, 21.164054]"
20D,33,GJ05BX2283,06:16:46,17537688,2022-01-02 06:22:06+05:30,DN,A35,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2040,2022-01-02T06:14:10+05:30,22.2,Point,"[72.843369, 21.194782]"
126U,1508,GJ05BX3391,06:21:57,17536717,2022-01-02 06:22:07+05:30,UP,C095,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1143,2022-01-02T06:20:42+05:30,21.0,Point,"[72.836165, 21.198757]"
126U,1508,GJ05BX3391,06:21:57,17536717,2022-01-02 06:22:07+05:30,UP,C095,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1143,2022-01-02T06:20:42+05:30,21.0,Point,"[72.836165, 21.198757]"
22U,72,GJ05BX8758,06:18:57,17537718,2022-01-02 06:22:07+05:30,UP,H36,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4252,2022-01-02T06:13:06+05:30,8.0,Point,"[72.849555, 21.239281]"
16D,139,GJ05BZ3989,06:19:43,17535014,2022-01-02 06:22:07+05:30,DN,H368,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4390,2022-01-02T06:00:27+05:30,10.0,Point,"[72.865885, 21.216966]"
403D,195,GJ05BZ3623,06:18:47,17535949,2022-01-02 06:22:07+05:30,DN,H328,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4352,2022-01-02T06:04:31+05:30,35.0,Point,"[72.882055, 21.212901]"
137ED,160,GJ05BZ2759,,17539327,2022-01-02 06:22:07+05:30,DN,H292,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2712,2022-01-02T06:01:31+05:30,25.0,Point,"[72.791627, 21.215703]"
22U,72,GJ05BX8758,06:18:57,17537718,2022-01-02 06:22:07+05:30,UP,H36,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4252,2022-01-02T06:13:06+05:30,8.0,Point,"[72.849555, 21.239281]"
137ED,160,GJ05BZ2759,,17539327,2022-01-02 06:22:07+05:30,DN,H292,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2712,2022-01-02T06:01:31+05:30,25.0,Point,"[72.791627, 21.215703]"
16D,139,GJ05BZ3989,06:19:43,17535014,2022-01-02 06:22:07+05:30,DN,H368,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4390,2022-01-02T06:00:27+05:30,10.0,Point,"[72.865885, 21.216966]"
403D,195,GJ05BZ3623,06:18:47,17535949,2022-01-02 06:22:07+05:30,DN,H328,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4352,2022-01-02T06:04:31+05:30,35.0,Point,"[72.882055, 21.212901]"
402U,210,GJ05BZ4201,,17541357,2022-01-02 06:22:08+05:30,UP,H334,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2081,2022-01-02T06:13:32+05:30,0.0,Point,"[72.869577, 21.190063]"
104D,571,GJ05BX3048,,17541726,2022-01-02 06:22:08+05:30,DN,M06,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1001,2022-01-02T05:58:56+05:30,25.0,Point,"[72.83919, 21.202417]"
104D,571,GJ05BX3048,,17541726,2022-01-02 06:22:08+05:30,DN,M06,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1001,2022-01-02T05:58:56+05:30,25.0,Point,"[72.83919, 21.202417]"
402U,210,GJ05BZ4201,,17541357,2022-01-02 06:22:08+05:30,UP,H334,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2081,2022-01-02T06:13:32+05:30,0.0,Point,"[72.869577, 21.190063]"
116U,40,GJ05BZ0852,06:19:44,17536815,2022-01-02 06:22:08+05:30,UP,H200,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2644,2022-01-02T06:02:56+05:30,39.0,Point,"[72.80787, 21.152431]"
12U,173,GJ05BV2742,06:21:16,17535085,2022-01-02 06:22:08+05:30,UP,P32,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2056,2022-01-02T06:10:53+05:30,18.0,Point,"[72.797, 21.161487]"
116U,40,GJ05BZ0852,06:19:44,17536815,2022-01-02 06:22:08+05:30,UP,H200,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2644,2022-01-02T06:02:56+05:30,39.0,Point,"[72.80787, 21.152431]"
12U,173,GJ05BV2742,06:21:16,17535085,2022-01-02 06:22:08+05:30,UP,P32,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2056,2022-01-02T06:10:53+05:30,18.0,Point,"[72.797, 21.161487]"
107D,254,GJ05BX2064,06:21:29,17541061,2022-01-02 06:22:09+05:30,DN,C017,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2749,2022-01-02T06:13:00+05:30,26.0,Point,"[72.781351, 21.216722]"
12D,285,GJ05BX1196,06:21:30,17535198,2022-01-02 06:22:09+05:30,DN,P56,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2034,2022-01-02T06:06:27+05:30,28.0,Point,"[72.865602, 21.19198]"
12U,271,GJ05BV4520,06:21:08,17535079,2022-01-02 06:22:09+05:30,UP,P40,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2054,2022-01-02T06:05:17+05:30,43.0,Point,"[72.803882, 21.166813]"
17AU,85,GJ05BX8273,06:20:09,17538237,2022-01-02 06:22:09+05:30,UP,H09,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,6005,2022-01-02T06:16:38+05:30,44.0,Point,"[72.933085, 21.253896]"
136D,275,GJ05BX1926,,17541514,2022-01-02 06:22:09+05:30,DN,A10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,6689,2022-01-02T06:20:08+05:30,0.0,Point,"[72.74378, 21.13194]"
17AU,85,GJ05BX8273,06:20:09,17538237,2022-01-02 06:22:09+05:30,UP,H09,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,6005,2022-01-02T06:16:38+05:30,44.0,Point,"[72.933085, 21.253896]"
658U,349,GJ05BX3307,06:21:24,17534578,2022-01-02 06:22:09+05:30,UP,C094,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4958,2022-01-02T06:01:06+05:30,39.0,Point,"[72.724739, 21.19067]"
12D,285,GJ05BX1196,06:21:30,17535198,2022-01-02 06:22:09+05:30,DN,P56,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2034,2022-01-02T06:06:27+05:30,28.0,Point,"[72.865602, 21.19198]"
104D,247,GJ05BX3511,06:21:29,17541710,2022-01-02 06:22:09+05:30,DN,M75,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4447,2022-01-02T06:13:10+05:30,10.0,Point,"[72.873622, 21.150095]"
12D,7,GJ05BV2468,06:21:39,17535210,2022-01-02 06:22:09+05:30,DN,P26,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4053,2022-01-02T06:20:39+05:30,42.0,Point,"[72.895537, 21.225947]"
136D,275,GJ05BX1926,,17541514,2022-01-02 06:22:09+05:30,DN,A10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,6689,2022-01-02T06:20:08+05:30,0.0,Point,"[72.74378, 21.13194]"
107D,254,GJ05BX2064,06:21:29,17541061,2022-01-02 06:22:09+05:30,DN,C017,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2749,2022-01-02T06:13:00+05:30,26.0,Point,"[72.781351, 21.216722]"
12D,7,GJ05BV2468,06:21:39,17535210,2022-01-02 06:22:09+05:30,DN,P26,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4053,2022-01-02T06:20:39+05:30,42.0,Point,"[72.895537, 21.225947]"
12U,271,GJ05BV4520,06:21:08,17535079,2022-01-02 06:22:09+05:30,UP,P40,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2054,2022-01-02T06:05:17+05:30,43.0,Point,"[72.803882, 21.166813]"
658U,349,GJ05BX3307,06:21:24,17534578,2022-01-02 06:22:09+05:30,UP,C094,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4958,2022-01-02T06:01:06+05:30,39.0,Point,"[72.724739, 21.19067]"
104D,247,GJ05BX3511,06:21:29,17541710,2022-01-02 06:22:09+05:30,DN,M75,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4447,2022-01-02T06:13:10+05:30,10.0,Point,"[72.873622, 21.150095]"
204D,66,GJ05BX3224,06:21:00,17535777,2022-01-02 06:22:10+05:30,DN,M26,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4405,2022-01-02T06:17:20+05:30,0.0,Point,"[72.882805, 21.168871]"
107D,251,GJ05BX3030,06:21:10,17541062,2022-01-02 06:22:10+05:30,DN,C087,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2742,2022-01-02T06:05:04+05:30,5.0,Point,"[72.786464, 21.194371]"
17AD,85,GJ05CU2495,06:14:05,17538316,2022-01-02 06:22:10+05:30,DN,E015,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1017,2022-01-02T05:59:50+05:30,16.0,Point,"[72.840739, 21.206891]"
17AD,85,GJ05CU2495,06:14:05,17538316,2022-01-02 06:22:10+05:30,DN,E015,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1017,2022-01-02T05:59:50+05:30,16.0,Point,"[72.840739, 21.206891]"
403U,679,GJ05BZ0920,06:19:34,17535937,2022-01-02 06:22:10+05:30,UP,H161,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2416,2022-01-02T06:04:33+05:30,25.0,Point,"[72.862318, 21.185389]"
403U,679,GJ05BZ0920,06:19:34,17535937,2022-01-02 06:22:10+05:30,UP,H161,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2416,2022-01-02T06:04:33+05:30,25.0,Point,"[72.862318, 21.185389]"
20U,606,GJ05BX2147,06:19:19,17537548,2022-01-02 06:22:10+05:30,UP,A22,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-02T06:00:38+05:30,14.0,Point,"[72.839351, 21.202421]"
20U,606,GJ05BX2147,06:19:19,17537548,2022-01-02 06:22:10+05:30,UP,A22,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-02T06:00:38+05:30,14.0,Point,"[72.839351, 21.202421]"
204D,66,GJ05BX3224,06:21:00,17535777,2022-01-02 06:22:10+05:30,DN,M26,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4405,2022-01-02T06:17:20+05:30,0.0,Point,"[72.882805, 21.168871]"
107D,251,GJ05BX3030,06:21:10,17541062,2022-01-02 06:22:10+05:30,DN,C087,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2742,2022-01-02T06:05:04+05:30,5.0,Point,"[72.786464, 21.194371]"
13U,59,GJ05BX1806,06:19:01,17534372,2022-01-02 06:22:11+05:30,UP,A06,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2024,2022-01-02T06:01:45+05:30,26.0,Point,"[72.851394, 21.219922]"
105D,275,GJ05BX3174,06:21:22,17536551,2022-01-02 06:22:11+05:30,DN,M16,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4022,2022-01-02T06:15:17+05:30,13.0,Point,"[72.848242, 21.145912]"
12D,598,GJ05BV4912,,17535268,2022-01-02 06:22:11+05:30,DN,P43,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2048,2022-01-02T06:20:45+05:30,37.0,Point,"[72.827316, 21.175239]"
13U,59,GJ05BX1806,06:19:01,17534372,2022-01-02 06:22:11+05:30,UP,A06,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2024,2022-01-02T06:01:45+05:30,26.0,Point,"[72.851394, 21.219922]"
104D,142,GJ05BX3480,06:21:01,17541798,2022-01-02 06:22:11+05:30,DN,M59,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2451,2022-01-02T06:00:55+05:30,6.0,Point,"[72.836774, 21.18582]"
18D,65,GJ05BX8984,,17535407,2022-01-02 06:22:11+05:30,DN,H27,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4057,2022-01-02T06:21:22+05:30,8.0,Point,"[72.86631, 21.23163]"
204D,774,GJ05BX3223,06:21:52,17535792,2022-01-02 06:22:11+05:30,DN,M25,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4424,2022-01-02T06:08:41+05:30,12.0,Point,"[72.87553, 21.171832]"
104D,142,GJ05BX3480,06:21:01,17541798,2022-01-02 06:22:11+05:30,DN,M59,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2451,2022-01-02T06:00:55+05:30,6.0,Point,"[72.836774, 21.18582]"
105D,275,GJ05BX3174,06:21:22,17536551,2022-01-02 06:22:11+05:30,DN,M16,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4022,2022-01-02T06:15:17+05:30,13.0,Point,"[72.848242, 21.145912]"
305U,867,GJ05BX3732,06:18:21,17539992,2022-01-02 06:22:11+05:30,UP,M67,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2553,2022-01-02T06:01:40+05:30,15.0,Point,"[72.839799, 21.155651]"
14U,225,GJ05CU2196,06:21:21,17540472,2022-01-02 06:22:11+05:30,UP,E020,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1012,2022-01-02T06:01:31+05:30,25.0,Point,"[72.804598, 21.195916]"
305U,867,GJ05BX3732,06:18:21,17539992,2022-01-02 06:22:11+05:30,UP,M67,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2553,2022-01-02T06:01:40+05:30,15.0,Point,"[72.839799, 21.155651]"
18D,65,GJ05BX8984,,17535407,2022-01-02 06:22:11+05:30,DN,H27,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4057,2022-01-02T06:21:22+05:30,8.0,Point,"[72.86631, 21.23163]"
12D,598,GJ05BV4912,,17535268,2022-01-02 06:22:11+05:30,DN,P43,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2048,2022-01-02T06:20:45+05:30,37.0,Point,"[72.827316, 21.175239]"
14U,225,GJ05CU2196,06:21:21,17540472,2022-01-02 06:22:11+05:30,UP,E020,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1012,2022-01-02T06:01:31+05:30,25.0,Point,"[72.804598, 21.195916]"
204D,774,GJ05BX3223,06:21:52,17535792,2022-01-02 06:22:11+05:30,DN,M25,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4424,2022-01-02T06:08:41+05:30,12.0,Point,"[72.87553, 21.171832]"
504U,497,GJ05BX3388,06:20:52,17541966,2022-01-02 06:22:12+05:30,UP,M46,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2035,2022-01-02T06:03:41+05:30,9.0,Point,"[72.86089, 21.188911]"
504U,497,GJ05BX3388,06:20:52,17541966,2022-01-02 06:22:12+05:30,UP,M46,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2035,2022-01-02T06:03:41+05:30,9.0,Point,"[72.86089, 21.188911]"
117D,124,GJ05BX1544,06:21:42,17536302,2022-01-02 06:22:12+05:30,DN,C001,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,7800,2022-01-02T06:05:52+05:30,31.0,Point,"[72.796529, 21.190295]"
105U,177,GJ05BX3119,06:22:03,17536470,2022-01-02 06:22:12+05:30,UP,M10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2506,2022-01-02T06:08:41+05:30,5.0,Point,"[72.831074, 21.16112]"
213D,683,GJ05BZ5519,06:19:28,17538599,2022-01-02 06:22:12+05:30,DN,H390,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4359,2022-01-02T06:05:28+05:30,42.0,Point,"[72.869754, 21.218672]"
213D,683,GJ05BZ5519,06:19:28,17538599,2022-01-02 06:22:12+05:30,DN,H390,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4359,2022-01-02T06:05:28+05:30,42.0,Point,"[72.869754, 21.218672]"
105U,177,GJ05BX3119,06:22:03,17536470,2022-01-02 06:22:12+05:30,UP,M10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2506,2022-01-02T06:08:41+05:30,5.0,Point,"[72.831074, 21.16112]"
117D,124,GJ05BX1544,06:21:42,17536302,2022-01-02 06:22:12+05:30,DN,C001,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,7800,2022-01-02T06:05:52+05:30,31.0,Point,"[72.796529, 21.190295]"
22U,477,GJ05BX1501,,17537719,2022-01-02 06:22:13+05:30,UP,A01,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4042,2022-01-02T06:09:03+05:30,0.0,Point,"[72.85438, 21.25538]"
21U,488,GJ05CU2192,06:19:38,17539150,2022-01-02 06:22:13+05:30,UP,E040,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2005,2022-01-02T06:11:48+05:30,47.0,Point,"[72.814209, 21.205173]"
21U,488,GJ05CU2192,06:19:38,17539150,2022-01-02 06:22:13+05:30,UP,E040,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2005,2022-01-02T06:11:48+05:30,47.0,Point,"[72.814209, 21.205173]"
22U,477,GJ05BX1501,,17537719,2022-01-02 06:22:13+05:30,UP,A01,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4042,2022-01-02T06:09:03+05:30,0.0,Point,"[72.85438, 21.25538]"
21U,740,GJ05CU1096,06:21:33,17539145,2022-01-02 06:22:13+05:30,UP,E012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1002,2022-01-02T06:01:53+05:30,28.0,Point,"[72.843626, 21.195823]"
21U,740,GJ05CU1096,06:21:33,17539145,2022-01-02 06:22:13+05:30,UP,E012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1002,2022-01-02T06:01:53+05:30,28.0,Point,"[72.843626, 21.195823]"
104U,262,GJ05BX3022,06:21:29,17541654,2022-01-02 06:22:14+05:30,UP,M02,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1001,2022-01-02T06:21:29+05:30,24.0,Point,"[72.841628, 21.200107]"
658U,364,GJ05BX3307,06:21:24,17534578,2022-01-02 06:22:14+05:30,UP,C094,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4958,2022-01-02T06:01:06+05:30,39.0,Point,"[72.72422, 21.19064]"
104U,262,GJ05BX3022,06:21:29,17541654,2022-01-02 06:22:14+05:30,UP,M02,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1001,2022-01-02T06:21:29+05:30,24.0,Point,"[72.841628, 21.200107]"
17AD,4,GJ05CU0654,06:19:39,17538337,2022-01-02 06:22:14+05:30,DN,E003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1012,2022-01-02T06:14:04+05:30,32.0,Point,"[72.808289, 21.201141]"
107D,262,GJ05BX2064,06:21:29,17541061,2022-01-02 06:22:14+05:30,DN,C017,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2749,2022-01-02T06:13:00+05:30,27.0,Point,"[72.781641, 21.21669]"
107D,262,GJ05BX2064,06:21:29,17541061,2022-01-02 06:22:14+05:30,DN,C017,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2749,2022-01-02T06:13:00+05:30,27.0,Point,"[72.781641, 21.21669]"
17AD,4,GJ05CU0654,06:19:39,17538337,2022-01-02 06:22:14+05:30,DN,E003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1012,2022-01-02T06:14:04+05:30,32.0,Point,"[72.808289, 21.201141]"
